text,label
"Biological replicate 1 of 4. Technical Replicate 2 of 2. Cyclophosphamide-treated splenocytes, day1",pert
Gene expression data under ER stress from lymphoblastoid cells of twin 1733:2 treated with 500nM thapsigargin.,pert
1-240-2 COE,pert
"SUP-B15 leukemia cells were incubated with 10 µM STI571 (Imatinib) for 16 hours. For more information about the cell line, please check: www.dsmz.de",pert
2N3;	Gene expression data from 48 hour ATRA-differentiated wild-type NB4.,ctrl
Gene expression of -PancreaticSample9-Normal,ctrl
flow-cytometry: ND; clinical-signs: failure to nest,pert
"Control hippocampus 2;	Treatment, type=compound_based_treatment, description=Male Wistar rats receive control solution (N=7 in each group) through a gastric tube twice daily for 90 days.",ctrl
Adenocarcinoma. Male. Stage 2.,pert
Expression data with no treatment,ctrl
"Wild-type 5 months old, male",ctrl
No abuse in the Iowa Adoption Studies,ctrl
Sample name: CSB_SD_2;	Streptavidin-Cy3 bound to biotin-labeled cRNA.,ctrl
"3-week old C57BL/10-SJL.Dysf QF mouse muscle, replicate 2",pert
"Study of rat femur fracture healing in adult rats (26 weeks old at fracture) at 4 weeks after fracture.  RNA from 2 rats was pooled for each array.  Sample is middle third of femur with external callus, cortical bone and marrow elements.;	Keywords = rat;	Keywords = fracture;	Keywords = age;	Keywords = time;	Keywords = femur",pert
"embryo at E14, biological rep3",ctrl
"Gene expression profile of MCF7 cells analyzed using Affymetrix Human Genome U133 plus 2.0 microarrays, 24 h after the corresponding gene was knocked down using siRNA.;	CONTROL_AM0004",ctrl
Gene expression data from cells expressing empty vector,ctrl
H-615-N;	Gene expression data from human normal colonic mucosa sample.,ctrl
Gene expression data from fourth ventricular choroid plexus of Otx2 k.o. mice,pert
"HeLa cell line with inducible shTHOC1, induced",pert
Gene-expression profiling of three biological replicates was performed at day 6 during the differentiation process of WT J1 ESCs (3 samples). Samples were analyzed using mouse Genome 430-2 arrays (Affymetrix).,ctrl
CD8 T cells isolated from tumor; transduced with shRNA targeting: Ppp2r2d; Sample name: 2-tu1;	Adoptive transfer of OT-I derived T cells transduced with shRNA into B16 tumor bearing mice.,pert
Technical replicate #2 of ATF2 wildtype. These mice are mixed background of FVB and C57bl6 and the age when they got the papillomas was about 9 months.,ctrl
"tumor section from mouse liver was dissected from Txnip deficient mice at 22 months of age.  RNA was extracted using TRIzol. Targets were produced using standard Affymetrix procedures.;	This sample is also known as 2TB_signal.;	Keywords = Mus musculus, liver tumor, hepatocellular carcinoma",pert
T64 Dilated cardiomyopathy heart biopsy,pert
G392E_off_26_11,pert
Clinical Study - Sham Infected,ctrl
Gene expression data from advanced human heart failure due to ischemic cardiomyopathy,pert
Sample name: OLD-CSB_ctrl-24;	Streptavidin-Cy3 bound to biotin-labeled cRNA.,ctrl
"Asp14 Clone of Ewing's sarcoma A673 cell line with doxycyclin  inducible EWS-FLI1 knockdown, timepoint 0 hours, replica 2",ctrl
OCT4 shRNA knockdown day 3.,pert
Total RNA was isolated from a wild type C57BL/6 mouse treated for 7 days with 4-hydroxytamoxifen (4OHT; Sigma) using Trizol reagent (Gibco BRL). Double stranded cDNA was generated from 10 ug total RNA and used to generate biotinylated cRNA using the Enzo BioArray High Yield Transcription Labelling Kit (Affymetrix). The cRNA was fragmented using the GeneChip Sample Cleanup Module (Affymetrix) and 10 ug were hybridized to GeneChip Mouse Expression Set 430 A oligonucleotide arrays (Affymetrix). Hybridizations were performed according to the manufacturers instructions using an Affymetrix Gene Chip Instrument System. The arrays were scanned on an Affymetrix GeneChip scanner.;	Keywords = Mouse;	Keywords = Affymetrix;	Keywords = Skin;	Keywords = Hair;	Keywords = Epidermis;	Keywords = Keratinocyte;	Keywords = B-catenin;	Keywords = Stem Cell,ctrl
"Gene expression data from Biceps, FSHD, cohort 20, subject 20A",pert
Gene expression data from small intestine treated with irinotecan,pert
5991413017_A;	normal;induced pluripotent stem cell;CRL-2429 C11;rep4,ctrl
SAMPLE 4;	replicate 1,ctrl
Gene expression data from index patient.,pert
"phosgene exposed mouse lung;	Air;	1;	12;	chip replicate B;	Keywords = phosgene, lung, toxic industrial chemical, TIC",ctrl
Endo M2,pert
"MOLM-14 cell line infected with scrambled control shRNA, biological rep1;	Sample name: MOLM14_CTRL-1;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_C01_596616.CEL",ctrl
4936551011_H,ctrl
EXT0550.CEL,pert
Sample name: 5899_SBT;	AlternateIDRawData: 51104.LMP,ctrl
HTH83 SCR shRNA replicate 3,ctrl
Gene expression data from WT sham kidney at 4hr reperfusion(No.3),ctrl
This sample is from Rotavirus acute phase infection of patient #9 (see Table 1 in paper),pert
Gene expression data from atherosclerotic aortas isolated from APOE-deficient mice.;	APOE-1,pert
This sample is from Rotavirus acute phase infection of patient #4(see Table 1 in paper),pert
AML_61,pert
Gene expression data from paired samples of carotid atheroma plaque and macroscopically intact tissue;	JLI_76,ctrl
Gene expression data from mouse lung upper left lobe,ctrl
01N43_ERA,pert
"06_21_04 TP-7: HeLa cells were transfected with siRNA 48 hrs prior to heat shock.  At time=0 HeLa cells were placed in a 43C incubator for 1.5 hrs, at the indicated time points RNA was harvested and Affymetrix microarrays were run.",pert
DHL4.R406.2h.b;	DHL4 DLBCL cell line treated with R406 for 2h.,pert
decitabine treated 48h;	3239_H1299_1uM-Dac_2.CHP;	H1299 1D;	3239_H1299_1uM-Dac_2.CEL,pert
Gene expression using RMA method,ctrl
Three month old female DBA/2J mouse retina,ctrl
Gene expression data from isolated terminal end buds,ctrl
Sham operated rat 7 day post-operation;	Heart left ventricle and septum;	Keywords = 7 day;	Keywords = sham,ctrl
"dorsal neural tube was bisected along the midline with one half from each embryo used for control and the other half treated with 10-6M RA dissolved in ethanol for 6, 12, 24 or 48 h. For 6 h exposures, the explants were cultured overnight on fibronectin coated 35mm dishes (Biocoat, Becton Dickinson Labware, Bedford, MA) in DMEM with 10% horse serum in order to allow for sufficient outgrowth of neural crest cells. The RA was added the following morning; RMA Express 0.2 used to initially normalize data; GeneSpring (Silicon Genetics, Inc.) used for subsequent analysis;	6 hour RA treated, replicate 2",pert
Gene expression data from Sb treated Hep G2 cells,pert
Gene expression data from 28dpp Ubb knockout testis.,pert
Replicate 3 of 4.,pert
Gastric_cancer_patient_2_dye_swap,ctrl
"This is from a study of femoral fracture healing in female rats 16 weeks old at fracture to compare intramedullary nailing, screw and plate fixation, and sham surgery.  This sample is from the group receiving sham surgery (no fracture, no plate and no nail) and collected 6 weeks after surgery.  Each sample is a pool of RNA from three rats.  The middle third of the femur was collected with the cortical bone, fracture callus, and marrow elements.;	Keywords = rat;	Keywords = fracture;	Keywords = plate;	Keywords = nail;	Keywords = time;	Keywords = femur",ctrl
Splenic CD8 DC from WT,ctrl
decitabine treated 48h;	3220_A549_1uM-Dac_1.CHP;	A549 1D;	3220_A549_1uM-Dac_1.CEL,pert
Raji_Mi_CTRL_24h_4_56779_2;	Each sample represents one channel of a dual-channel array.,ctrl
4936551015_A,pert
replicate 2;	P1_2,pert
Chronic Myelogenous Leukemia;	type: accelerated phase;	blast count: 16;	Center code: 4;	Note: Center code == 5 not used for disease phase analysis;	imatinib analysis: 0,pert
GC resistant clone C7H2-R10E7 treated for 6 hours with 0.1% ethanol (carrier control).,ctrl
"Stage IIB, T1, N0, M0, G4",pert
Gene expression data from cyclin D1 knockout 3T3s (cell line 12) infected with MSCV-GFP control using Murine Stem Cell Virus (MSCV) system.,pert
B cells from flu-infected mice (wild type);	Array 19 - 19.N.B._493.CEL,pert
"Mice and diets.  One-month-old male mice of the long-lived B6C3F1 strain were purchased from Harlan (Indianapolis, IN) and maintained as described after weaning (15).  Mice were housed in groups of 4 per cage and fed a non-purified diet, PMI Nutrition International Product #5001 (Purina Mills, Richmond, IN).  At 5 months of age, the mice were individually housed, and randomly assigned to one of two groups, control (CON) or long-term CR (LTCR).  CON mice were fed 93 kcal per week of a defined control diet (AIN-93M, Diet No. F05312, BIO-SERV).  LTCR mice were fed 52.2 kcal per week of a defined CR diet (AIN-93M 40% Restricted, Diet No. F05314, BIO-SERV).  The LTCR mice consumed approximately 40% fewer calories than mice in the CON mice.  The CR diet was enriched so that the CR mice consumed approximately the same amount of protein, vitamins, and minerals per gram body weight as the control mice.  Experimental design.  At 20 months of age, cohorts of mice in the CON group were randomly assigned to one of 7 experimental groups (Fig. 1).  A CON group continued to be fed 93 kcal per week of control diet for 8 weeks.  A CR8 group was fed 77 kcal per week of CR diet for 2 weeks, followed by 52.2 kcal per week of CR diet for 6 weeks.  The remaining dietary groups were fed the control diets containing, respectively, metformin (MET; Sigma, St. Louis, MO), glipizide (GLIP; Sigma), MET plus GLIP, rosiglitazone (ROS; Avandia, SmithKline Beecham) or soy isoflavone extract (SOY; NOVASOY 400, Life Extension Foundation) for 8 weeks at the dosages indicated in Table 1.  The drugs were mixed with powdered control diet and cold-pressed into one gram pellets (BIO-SERV Inc.).  At 0900, all mice were fed 2/7 of the weekly allotment of food on Monday and Wednesday and 3/7 on Friday.  The mice had free access to acidified tap water.  They were fasted for 48 hours and killed by cervical dislocation at 22 months of age.  No signs of pathology were detected in the animals used for the studies reported (n=4 per group).  Organs were removed rapidly, flash frozen, and stored in liquid nitrogen.  The weights of the mice were monitored bi-weekly.  Mouse weights are given in Table 1.;	Keywords = CR mimetics;	Keywords = microarray profiling;	Keywords = drug discovery;	Keywords = gene-expression biomarkers",pert
Skeletal muscle gene expression profiling in Mitochondrial disorders;	Keywords = muscle;	Keywords = mtdna;	Keywords = human;	Keywords = mitochondrial disorders,ctrl
"Simple annotation: Development, androgen;	Image: http://smd.stanford.edu/MicroArray/gifs/2001-05/16662.gif",ctrl
liver_Wt_female_8wk_rep3,ctrl
SMhu051;	Gene expression data from cultured ovarian cancer cell line.,ctrl
Day 25 Allograft,pert
nomal skeletal muscle from a female 30 year-old healthy volunteer.,ctrl
"Highly enriched breast cancer cells procured by LCM.;	Clinical information: Sample.ID=849;Tumor.type=D;Size=2;Grade=1;Nodes=0/26;ER=Pos;PR=Pos;HER2=Neg;Age=75;DFS=23;Status=recur;	Keywords = breast cancer, tamoxifen, recurrence",pert
C3H-HeOuJ mice exposed to ozone  for 72hrs- lungs were removed-frozen in liquid nitrogen-RNA extraction.;	Lot batch =  ,ctrl
gene expression data from 2nd trimester fetus with Turners,pert
SOX2 shRNA knockdown day 4.,pert
"Wild type, snap frozen, diaphragm muscle, 10 month age animal",ctrl
Shika WT1,ctrl
Gene expression data from OCUBM cells treated without expression vectors.,ctrl
Retina L120243,pert
Pool of total RNA from 3 Ts1Cje cerebella (segmental trisomy of chromosome 16) at P15 postnatal stage;	Keywords = Down syndrome;	Keywords = Chromosome 21;	Keywords = Transcriptome;	Keywords = Microarray;	Keywords = Brain;	Keywords = Cerebellum;	Keywords = Development,pert
Normal cells,ctrl
normal bone marrow,ctrl
JoMa1 cells transfected with MYCN (JoMa1-MYCN) are tumorigenic in immunocompromised mice. Expression profiles of four independent tumors induced by JoMa1-MYCN were obtained.,pert
synovial tissues from rheumatoid arthritis patient,pert
Sample 13,ctrl
Sample is skeletal muscle from nonobese patient undergoing elective abdominal surgery,ctrl
8324341086_B,pert
SAMPLE 2;	replicate 2,ctrl
"Highly enriched breast cancer cells procured by LCM.;	Clinical information: Sample.ID=1206;Tumor.type=D;Size=4.1;Grade=3;Nodes=0/15;ER=Pos;PR=Neg;HER2=Neg;Age=84;DFS=56;Status=recur;	Keywords = breast cancer, tamoxifen, recurrence",pert
Gene expression data from freshly sorted cells,pert
T2;	replicate 2,pert
PBMCs from Crohn's Disease subject;	Subject Disease : Crohn's Disease;	Subject Age : 34;	Subject Race : CAUCASIAN;	Subject Gender : FEMALE,pert
Gene expression data from skin biopsy from healthy control.,ctrl
SMhu112;	Gene expression data from cultured ovarian cancer cell line.,pert
sex=female;	ID = C542;	Stage 1B;	Total RNA;	Keywords = cervical cancer;	Keywords = cervix,pert
Gene expression data from A673 cell line that has been treated with cytarabine (ARA-C) for 5 days with concentration of 0.34 uM (2 x EC50).,pert
01UP9_ERA,pert
60 µM HNE--24h--Replicate #2,pert
"Gene expression data from HUVEC infected with Neisseria meningitidis MC58 WT, 6 hours infection",pert
Cells known to possess both estrogen and progesterone receptors.;	Low_8h_4,pert
"total RNA from biosource CC#18;	Treatment, type=dissect, description=dissection from cerebellar tissue",pert
KO2,pert
"H510_6h_4mM_HG-U133A_2_YCHSUP501: Primary epithelial cells from airways of four different healthy individuals were cultivated and grown to full differentiation. Apical sides of the cells were treated with HCLO at different doses (0, 0.4,1, 4mM) for 2 and 6hrs respectively. Total RNA was subjuect to transcriptional analysis.",pert
poolsi_ctl1_E0715,ctrl
Sciatic nerves from GNMT-KO mice_Replicate 1_Gene Expression Array,ctrl
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=1507;Tumor.type=D;Size=3.7;Grade=3;Nodes=0/40;ER=Pos;PR=Pos;HER2=Neg ;Age=70;DFS=70;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
01LS6_Oligo,pert
"Stage IVB, T3, N3, M0, G4",pert
RNA of Kidney was extracted using a Quiagen RNeasy kit. Targets were produced using standard Affymetrix procedures from about 8ug of total RNA.  3  biological replicates were analyzed.;	;	Keywords = db/m mice;	Keywords = kidney,pert
B-S14_12months,ctrl
Gene expression data from HUVEC over-expressing miR-210,pert
mAdb experiment ID: 62610,pert
4124-1,pert
JJB110112_P2A,pert
STZ_30;	Gene expression data from liver of STZ-treated mice.,pert
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=605;Tumor.type=D;Size=2.2;Grade=2;Nodes=6/18;ER=Pos;PR=Pos;HER2=Neg;Age=70;DFS=110;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
"BioBreeding DR+/+ rat, day 65, mast cells derived from pancreatic lymph node",ctrl
ONH R104298,ctrl
"RNA isolated from lung tissue of CD-1 wildtype mouse, smoke treated;	gene expression data",ctrl
Gene expression data from brain of Npc1-/- mouse1 of age 62 days,pert
replicate 2;	SC263_CETU2,pert
"A SIT_B035;	The first letter refers to the age of the animal (Y= young, 3month old rat; or A=aged, 24 month old rat). The second word refers to the treatment, as described in sample treatment protocol. The third descriptor, eg, B003, B refers to the region of the hippocampus (CA1 region) animal number 3. In addition, aged animals who underwent the hidden platform (HID), can either be learning impaired (I) or hidden unimpaired (U)",pert
gastric biopsies,ctrl
01LKV_CTRL,ctrl
PBMCs from Normal subject;	Subject Disease : Normal;	Subject Age : 42;	Subject Race : CAUCASIAN;	Subject Gender : MALE,ctrl
Gene expression data from treated cells,pert
A39 WT3	F7/3	A39	wild type	Mouse	4 months	Cerebellum	Male,ctrl
Nrl-ko mice were mated with wt-Gfp mice in which Gfp expression is driven by Nrl promoter. Gfp+ photoreceptors were purified by FACS and RNA was extracted and amplified by Nugene kit.;	This is Nrl-ko-Gfp P10 replicate 1.,pert
Study of rat femur fracture healing in young rats (6 weeks old at fracture) at 1 week after fracture.  RNA from 2 rats was pooled for each array;	Keywords = rat;	Keywords = fracture;	Keywords = age;	Keywords = time;	Keywords = femur,pert
Replicate 2,pert
microarray analysis of gene expression after transverse aortic constriction in mice - 48 hours sham group No.4,ctrl
01LMY_Oligo,pert
WT1 activated CD8 T cells;	FILE pag_LA_3317_MA2_12533,ctrl
Time of RNA isolation after siRNA transfection  is 48 hours;	Gene expression of H441 cells transfected with control siRNA-biological replicate 2,pert
Gene expression of -PancreaticSample6-Tumor,pert
"A VIS _B069;	The first letter refers to the age of the animal (Y= young, 3month old rat; or A=aged, 24 month old rat). The second word refers to the treatment, as described in sample treatment protocol. The third descriptor, eg, B003, B refers to the region of the hippocampus (CA1 region) animal number 3. In addition, aged animals who underwent the hidden platform (HID), can either be learning impaired (I) or hidden unimpaired (U)",pert
replicate 2;	T1_2,pert
DHL6.R406.6h.b;	DHL6 DLBCL cell line treated with R406 for 6h.,pert
"C57BL/6J Acute morphine treated, striatum, biological replicate 2",pert
Sample 37,pert
"Sample Type: cells, Tissue: nasal epithelial cells (level II region), Tissue Harvest Methods: The nose was dissected to isolate the Level II region of both nostrils.  The maxillo turbinate and olfactory epithelium were discarded and the lateral meatus and nasoturbinate were retained for cell isolation.  The dissected nasal sections were rinsed with cold phosphate buffered saline to remove the blood.  After rinsing, a 5 ml buffered mixture of proteases (collagenase, 80 U/ml, Sigma-Aldrich; pronase, 10 mg/ml, Sigma-Aldrich; HEPES, 0.1 M) in Hams F12 medium (Invitrogen, Carlsbad, CA) was added to the nose and incubated at 37°C for 40 minutes to remove the epithelial cell layer.  Following incubation, the mixture was vortexed and the resulting cell suspension was collected in a clean centrifuge tube.  The cell suspension was centrifuged (200 x g, 10 min, 10°C) and the cell pellet was resuspended in 50 ?L PBS and 200 ?L RNAlater (Ambion, Austin, TX).  The epithelial cells acquired consisted primarily of transitional epithelium with some respiratory epithelium., Harvest Time Point: 6, Units of Harvest Time Point: hrs;	nasal epithelium, formaldehyde inhalation exposure, 15 ppm, 6 h time point",pert
SAMPLE 22;	no replicate,pert
Uterus isolated from wild-type ovariectomized mice treated with progesterone for 4h.,ctrl
"Highly enriched breast cancer cells procured by LCM.;	Clinical information: Sample.ID=651;Tumor.type=D;Size=4.7;Grade=3;Nodes=10/13;ER=Pos;PR=Pos;HER2=Neg;Age=48;DFS=137;Status=recur;	Keywords = breast cancer, tamoxifen, recurrence",pert
"MOLM-14 cell line infected with GSK3B Construct 2 shRNA, biological rep2;	Sample name: MOLM14_GSK3B_2-2;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_C09_596558.CEL",pert
Gene expression data from control embryonic stem cells;	Control RNA 02,ctrl
Uterus isolated from wild-type ovariectomized mice treated with vehicle for 4h.,ctrl
4294.PN,pert
"The biotin-labeled target synthesis reactions, as well as the Affymetrix HG-U133A GeneChip arrays hybridization, staining, and scanning, were performed using Affymetrix standard protocols (Affymetrix, Santa Clara, CA).",ctrl
Whole blood from a healthy control,ctrl
KO1-Liver,pert
Het-pDC2,pert
quadriceps_muscle_Wt_female_8wk_rep1,ctrl
WT4AF_12_(MoGene-1_0-st-v1),ctrl
bulk breast tumor RNA from patient T152,pert
"MAT1A_NT4;	Gene expression data from MAT1A knockout at 15 month, peritumoral tissue.",pert
Nrf2 KO rep1,pert
"H510_6h_1mM_HG-U133A_2_YCHSUP501: Primary epithelial cells from airways of four different healthy individuals were cultivated and grown to full differentiation. Apical sides of the cells were treated with HCLO at different doses (0, 0.4,1, 4mM) for 2 and 6hrs respectively. Total RNA was subjuect to transcriptional analysis.",pert
visceral_fat_Akt1+/-_female_8wk_rep3,pert
Gene expression data from  primary HCL cell of  patient E treated with DMSO for 48h;	ET41,ctrl
Gene expression data under ER stress from lymphoblastoid cells of twin 1744:2 treated with 500nM thapsigargin.,pert
SMhu072;	Gene expression data from cultured ovarian cancer cell line.,pert
GC_Gene1-0ST_GES12_38551_430-CNX-120323-24-39295_1.CEL,ctrl
"gene expression data from the Superior Frontal Gyrus of 10year-old normal girl, RNA labeled and hybridized Dec. 2001",ctrl
3T3 Vector Control Vehicle 1,ctrl
"Origin of sample: Sciatic nerve pooled from 4 to 7 mice, 60 days old (P60) and carrying the Trembler mutation in the Pmp22 gene.;	RNA extracted with RNeasy kits (Qiagen).;	Target preparation by two rounds of in vitro transcription (Hoffmann, R., Seidl, T., Neeb, M., Rolink, A. & Melchers, F. Changes in gene expression profiles in developing B cells of murine bone marrow. Genome Res 12, 98-111 (2002)).;	Labeling protocol: Standard Affymetrix biotin labeling protocol (Affymetrix, Expression Analysis: Technical manual, 2000) in 2nd round of in vitro transcription.;	Hybridization procedure: Standard Affymetrix protocols (Affymetrix, Expression analysis: Technical manual, 2000).;	Scanning with Affymetrix scanner and MAS 5.0 software. The original images (.dat files) are available on request (mantei@cell.biol.ethz.ch) The .cel files produced by MAS 5.0 were normalized using the program dChip (smoothing spline normalization; Li, C. & Wong, W.H. Model-based analysis of oligonucleotide arrays: model validation, design issues and standard error application. Genome Biol. 2, research0032.0031-0032.0011 (2001); http://www.dchip.org). dChip was also used to calculate a probe sensitivity index for each probe on the basis of 27 arrays, and then a ""model-based expression index"" (MBEI) for each gene on each array (Li, C. & Wong, W.H. Model-based analysis of oligonucleotide arrays: expression index computation and outlier detection. Proc. Natl. Acad. Sci. U.S.A. 98, 31-36 (2001)).;	Keywords = peripheral nervous system;	Keywords = PMP22",pert
P7A,pert
treated with 5-aza-2'-deoxycytidine for 72 hours plus 24 hours in normal medium; biological replicate 3,pert
4432281011_E,ctrl
FOXA1 overexpressing LNCaP prostate cancer cell line replicate 1,pert
A39 WT7	F2/14	A39	wild type	Mouse	10 months	Cerebellum	Male,ctrl
Gata3 overexpression line replicate 1,ctrl
WTIL_070908,pert
SMhu071;	Gene expression data from cultured ovarian cancer cell line.,pert
GC resistant clone C7H2-R19F2 treated for 6 hours with 100nM dexamethasone (a glucocorticoid).,pert
Pooled T-cells from 5 healthy controls,ctrl
gene expression data from human fetal testis xenografts or unimplanted samples;	17_VEH,pert
Arrays were processed at the Australian Genome Research Facility (AGRF).,pert
Gastric_cancer_patient_5_dye_swap,ctrl
cop010050,ctrl
"Mouse Lung AIN Diet 5wk Control, biological replicate A;	AN080406_Sample 63.CEL",ctrl
pediatric AML M4,pert
Sample name: 66L,pert
microarray name: 5216513010_F,ctrl
Replicate 1 Jak2-10 shRNA,pert
sh53BP1-1_1,pert
Gene expression data from 36M2 trated with Vehicle-Control for 24hrs,ctrl
P73 dilated cardiomyopathy heart biopsy,pert
dox_8h_1,pert
Experimental replicate control 20 of 25,ctrl
HE32H033,ctrl
microarray analysis of gene expression after transverse aortic constriction in mice - 48 hours TAC group No.3,pert
"HL-60 cell line infected with GSK3A Construct 5 shRNA, biological rep2;	Sample name: HL60_GSK3A_5-2;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_A10_596670.CEL",pert
PBMCs from Ulcerative Colitis subject;	Subject Disease : Ulcerative Colitis;	Subject Age : 45;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
"Highly enriched breast cancer cells procured by LCM.;	Clinical information: Sample.ID=68;Tumor.type=D;Size=3;Grade=2;Nodes=0/17;ER=Pos;PR=Pos;HER2=Neg;Age=53;DFS=38;Status=recur;	Keywords = breast cancer, tamoxifen, recurrence",pert
Gene expression data from untreated Hela cells.;	Cas_Control-1,ctrl
iFGFR1 mammary gland NT,ctrl
"Please refer to Lilly et al., Am J Respir Crit Care Med. 2005 Mar 15;171(6):579-86;	;	ALSO NOTE: There is no subject #4 in this series (subject 4 was excluded based on clinical criteria)",ctrl
Expression analysis of intestinal crypt mRNA of control mice vs. beta-catenin deleted mutant animals (2days of deletion).,pert
Gene expression data from Mouse C2C12 Myoblasts differentiated into Myotubes and treated for 16 hrs.,pert
"human peripheral blood derived monocytes, no stimulation, biological rep1",ctrl
Gene expression data from dilated heart tissue;	G_62,pert
4655400089_D,pert
aorta of ApoE-/- diabetic mouse.,ctrl
H-s115T;	Gene expression data from human colorectal cancer sample.,pert
Gene expression data from cochleas of wild type mice at P13.;	The mice are a hybrid strain. They are 129S6 (old nomenclature: 129Sv/Ev) x CBA/CaJ. They have been backcrossed to the CBA/CaJ line at least 7 generations.;	P13_wildtype_rep1,ctrl
Gene expression data from cardiac muscle of two-month-old WT mouse.;	65 WT Heart,ctrl
A61 NES 142Q TG3	F6/23	A61	NES Htt exon 1 142Q	Mouse	8 months	Cerebellum	Male,pert
"a time series of ConA injections was administered and  20 mg/kg ConA was injected through the mouse caudal vein at one of 4 time points (0 hr, 1 hr, 3 hr, 6 hr),here is  hepatic gene expression at ""3 hr"" (rep1)",pert
BL241,ctrl
Ctrl_04;	Gene expression data from liver of control mice.,ctrl
This sample is from Rotavirus acute phase infection of patient #8(see Table 1 in paper),pert
AML_50,pert
042209_F6R,pert
shCHK1-4_3,pert
"Hearts of 10 weeks old Jun delta mu, replicate 2",pert
B-S29_6months,ctrl
"MCF7 pre-treated for 1h with cycloheximide, treated with vehicule for 24h",pert
Pancreatic gene expression analysis of WT mice,ctrl
IMR-32_pCMV-DPP3_48hr,pert
Sample 46,pert
4389.PP,pert
siThoc5 HeLa cells replicate 1,pert
C3-Control,ctrl
NANOG shRNA knockdown day 3.,pert
CD8 T cells isolated from spleen; transduced with shRNA targeting: Ptpn2; Sample name: 4-sp3;	Adoptive transfer of OT-I derived T cells transduced with shRNA into B16 tumor bearing mice.,pert
A pool of skeletal muscle RNA from 2 Crhr2-/- mice,pert
RPMI8226_shKDM3A#2-2,pert
"phosgene exposed mouse lung;	CG;	32 mg;	24;	chip replicate B;	Keywords = phosgene, lung, toxic industrial chemical, TIC",pert
"Cells expressing IkBa dominant negative cultured in absence of dox, TNF stimulation for 6 h",ctrl
shCtrl-2,ctrl
"Fmr1 knockout mouse 4, cerebellum",pert
control subject 05,ctrl
SNU-398_SALL4_shRNA_2,pert
5144.NN,ctrl
batch 3,ctrl
Gene expression data from hippocampal tissue,ctrl
gene expression data from dental pulp cells,pert
"RWPE-PCAT1 cells transfected with cMyc siRNA #3, RNA was harvested after 48 hours, replicate #2",pert
4968529052_H;	endotoxin,pert
SAMPLE 9;	replicate 1,pert
953.PN,pert
scramble_2;	siRNA scramble_control  MDA231 sample 2,ctrl
