text,label
MCF-7cells treated with 500 nM 4-hydroxytamoxifen and scrambled siRNA,pert
"Phenytoin hippocampus 3;	Treatment, type=compound_based_treatment, description=Male Wistar rats receive phenytoin (75 mg/kg x 2) through a gastric tube twice daily for 90 days.",pert
A549 cell siRNA against STAT3,pert
negatively selected CD4+ splenocytes from an individual mouse treated with cecal ligation and puncture,pert
SAMPLE 5,pert
"65B;female;breast tumor;Letrozole, 2.5mg/day,oral, 10-14 days",pert
"Liposarcoma culture from tumor 386, untreated",ctrl
1833-shHMGA2-1,pert
KO1AF_1_(MoGene-1_0-st-v1),pert
H2009_shPTK7-2,pert
3550-1,ctrl
bulk breast tumor RNA from patient T74,pert
medullary thymic epithelial cells from AIRE k/o mice were FACS-sorted by low CD80 expression;	Keywords = thymus;	Keywords = mTEC;	Keywords = promiscuous gene expression,pert
"Simple annotation: Diseased tissue, Vascular injury;	Image: http://smd.stanford.edu/MicroArray/gifs/2006-03/67348.gif; format: GIF",ctrl
"jejunum, control, 1",ctrl
55A;pretreatment;female;breast tumor,ctrl
"Deltoid, FSHD, cohort 07, subject 07A",pert
"Gene expression data from liver of 4-5 month old, 18h fasted, WT versus KLF15-null female mice",ctrl
RE1_H14_1659_U133Plus2.0.CEL;	Gene expression data from human breast cancer,pert
"Mice heterozygous for dn-p21 littermates were sacrificed at 10 weeks of age. Ventricles were isolated and snap-frozen in liquid nitrogen.  Use 3 month old FVB Females as controls.  [GSM2334, GSM2335, GSM2336];	Read more at http://cardiogenomics.med.harvard.edu/groups/proj1/pages/ras_home.html;	Keywords = ras;	Keywords = dilated cardiomyopathy;	Keywords = cardiomyopathy",pert
"Asp14 Clone of Ewing's sarcoma A673 cell line with doxycyclin  inducible EWS-FLI1 knockdown, timepoint 72 hours, replica 1",pert
251485020828_1_3_Schiz,pert
Immature dendritic cells cultivated in medium for 6h,ctrl
MDA-MB-231-siZMPSTE24 (1),pert
WT S49 Cells 6 h cAMP treatment,ctrl
"CA2, parental control SOX17 HESC- clone2",ctrl
Mouse embryonic fibroblasts,pert
"brain, hippocampus",pert
HeLa cell line,ctrl
"Identification of genes regulated by low glucose, high glucose and glucosamine treatments;	Keywords = hexosamine;	Keywords = glucose;	Keywords = mesangial;	Keywords = diabetes;	Keywords = diabetic glomerulopathy",pert
muscle,ctrl
H2523JJ,pert
Sample name: 356L,ctrl
"Mice used were Foxp3-GFP knock-in B6/129 F2's of 5-8 weeks of age. Single cell suspensions of cells from spleens and lymph nodes of 25 male mice were generated. Cell suspensions were enriched for CD4+ T cells by magnetic antibody mediated depletion using a cocktail of biotinylated antibodies specific for CD8, B220, CD11b, NK1.1, and DX5 followed by anti-biotin MACS beads. The remaining cells were labeled with CD4-PerCP, CD25-APC antibodies, and PE-conjugated streptavidin. CD4+PE- cells were sorted into four populations based on expression of GFP and CD25. Total RNA was isolated and biotinylated antisense cRNA was prepared using two cycles of in vitro amplification according to the Affymetrix Small Sample Labeling Protocol II. Biotinylated cRNA was fragmented and hybridized to Affymetrix GeneChip Mouse Genome 430 2.0 arrays.;	Keywords = regulatory T cells;	Keywords = Foxp3",pert
DBA mouse treated with pristane for 18 days,pert
sciatic nerve,pert
Raw data file: Chu_GATA_1_121508.CEL,pert
"Simple annotation: Infection, Time course;	Image: http://smd.stanford.edu/MicroArray/gifs/2001-09/20543.gif;	Infection: N;	name: 20543_Infection",ctrl
immortalized mouse brown preadipocyte,pert
E15.5 K14-Cre;Tgfbr2 fl/fl Conditional Knockout Mutant Mouse Model,pert
Gene expression data from transforming growth factor beta treated Panc-1 pancreatic cancer cell lines after 48 hours,pert
Murine prostates were isolated from transgenic mice (probasin driven AKT) v. littermate wild-type controls treated with either RAD001 (MTOR inhibition) or placebo. 10 micrograms of total RNA was used to synthesize biotin-labeled cRNA using our standard protocol;	Keywords = Prostate AKT RAD001 MTOR;	Lot batch = 2,ctrl
gene expression data from siPD treated IN1472 cells,pert
medial gastrocnemius,ctrl
RNA from whole tissue section of case 295 labeled with Cy5,pert
3059.PP,pert
"Brown preadipocyte cell lines derived from newborn IRS-3 KO mice. Preadipocytes were grown to confluence (day 0) in differentiation medium (Dulbeco’s modified Earle’s medium containing 10% fetal bovine serum supplemented with 20 nM insulin and 1 nM T3). Brown preadipocytes were synchronized by overnight serum starvation. Total RNA was isolated with ULTRASPEC RNA Isolation System (Biotecx Laboratories, Inc., Houston, TX) following the manufacture’s instruction. 28 ug of total RNA were subjected to cDNA and cRNA preparations as previously described. 15 ug of adjusted cRNA were hybridised to Affymetrix U74A-v2 arrays (Santa Clara, CA). Intensity values were quantitated by MAS 5.0 software (Affymetrix). All chips were subjected to global scaling to a target intensity of 1,500 to take into account the inherent differences between the chips and their hybridization efficiencies.;	Keywords = brown fat;	Keywords = preadipocyte;	Keywords = mouse;	Lot batch = Joslin core 930",pert
pancreas,ctrl
"TNFa-OMe-P siRNA-C, replicate 3",pert
4968529052_L;	endotoxin,pert
hepatocytes treated with 522 μM MeOPP,pert
"total RNA from biosource CC#21*;	Treatment, type=dissect, description=dissection from cerebellar tissue",ctrl
Gene expression data from mouse undifferentiated female ES cells PGK12.1 after 48h treatment of 100pmol of negative control siRNAs (Invitrogen Stealth control). Kdm6a single-RNAi experiment 4 in PGK12.1.,ctrl
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=763;Tumor.type=D;Size=1.8;Grade=2;Nodes=0/14;ER=Pos;PR=Pos;HER2=ND;Age=63;DFS=118;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
39A;pretreatment;female;breast tumor,ctrl
MPM tumor specimen 25,pert
"Cell line SLM2, mutant status WT, condition Treated with Sorafenib 1",pert
ST045849 12 hours_2,pert
"Brain tissue from Fisher 344 male rat, Animal #243, control (0mg/kg) D-Serine",ctrl
CH 1,ctrl
Dicer Knockout 3;	Gene expression data from LckCre Dicer lox/lox KO in DP thymocytes.,pert
IRAK2 KO macrophages stimulated with MALP-2 for 8 h,pert
EB_0_8d_68_HCHO_Nasal_Rat230_2_CIIT05024,ctrl
HepG2 cells stably expressing RCCC-THRA mutant 15b treated with 100 nM T3 for 6h,pert
Gene expression data from U87MG treated with control siRNA,ctrl
sigmoid colon biopsy,ctrl
pool of thyroids from 2 months old RET-PTC transgenic mice,pert
CD11b+Gr-1+ myeloid cells sorted from the colon tumors of HDC-EGFP/HDC-KO transgenic mice induced with AOM/DSS,pert
3898-1,pert
"Myeloid cell line, control siRNA",ctrl
multiple sclerosis_7,pert
CD8-IGF1R 3T3 A-928605 2,pert
KO MSCV 73-010909-0900819,pert
lesional skin bioposy obtained from patient after 14 days of treatment,pert
lateral hypothalamus,ctrl
Hippocampus of of AD brain,pert
"Human breast, post AF treatment",pert
"Brown preadipocyte cell lines derived from newborn IRS-2 KO mice. Preadipocytes were grown to confluence (day 0) in differentiation medium (Dulbeco’s modified Earle’s medium containing 10% fetal bovine serum supplemented with 20 nM insulin and 1 nM T3). Brown preadipocytes were synchronized by overnight serum starvation. Total RNA was isolated with ULTRASPEC RNA Isolation System (Biotecx Laboratories, Inc., Houston, TX) following the manufacture’s instruction. 28 ug of total RNA were subjected to cDNA and cRNA preparations as previously described. 15 ug of adjusted cRNA were hybridised to Affymetrix U74A-v2 arrays (Santa Clara, CA). Intensity values were quantitated by MAS 5.0 software (Affymetrix). All chips were subjected to global scaling to a target intensity of 1,500 to take into account the inherent differences between the chips and their hybridization efficiencies.;	Keywords = brown fat;	Keywords = preadipocyte;	Keywords = mouse;	Lot batch = Joslin core 1527",pert
Gene expression data under ER stress from lymphoblastoid cells of twin 1712:1 treated with 500nM thapsigargin.,pert
mouse,pert
S120;	Gene expression data from human colorectal cancer sample.,pert
siRNA treated MCF-7 breast carcinoma cell line,pert
Gene expression of mouse (WT) untreated colon,ctrl
MCF-7_tRA_2,pert
"Gene expression data from YFPH YFP labeled neurons from the motor cortex (M1), Mecp2 null",pert
"Huntington's disease patient 9, symptomatic",pert
U2-OS-ERb,ctrl
Gene expression data from Huh7 cells treated with mock media for 48 hours,ctrl
"LCL GM19238, Kd NS, 72hrs",ctrl
mAdb experiment ID: 102770,ctrl
Skinbiopsy from healthy controls,ctrl
D-PA sample #4,pert
WT_SC_4;	Gene expression data from hippocampal tissue,ctrl
"Mouse Lung LRD Diet 5wk 100ppb As Drinking Water Expousre, biological replicate C;	AN080206_Sample 9 Lung.CEL",pert
"Lamin A/C KO, gastrocnemius muscle 4d post-injection",pert
Hypothalamus,ctrl
"BMDM, Nod2 KO, uninfected",pert
Murine Zfx-cko HSC Replicate2,pert
4_060507,ctrl
G032A_A07_2_JHER1_p2.CEL,ctrl
3883-1,pert
"Simple annotation: Development, androgen;	Image: http://smd.stanford.edu/MicroArray/gifs/2001-04/15601.gif",ctrl
"Contralateral knee articular cartilage, 4 weeks following OA surgery",ctrl
Caco-2 Control siRNA 2,ctrl
"H1 hESCs, OE-NANOG",pert
day16 ES derived neuron,ctrl
D5_28N_40209,ctrl
Sample 29,pert
mouse embryonic stem cells,pert
Amniocytes_euploid_1563,ctrl
Human LRRK2 (G2019S) heterozygous induced pluripotent stem cells,pert
"Gene expression in blood of children with autism spectrum disorder (ASD) was studied. Transcriptional profiles were compared with age and gender matched, typically developing children from the general population (GP) or IQ matched children with mental retardation or developmental delay (MR/DD).",ctrl
Sample name: CSB_SD_4;	Streptavidin-Cy3 bound to biotin-labeled cRNA.,ctrl
Peripheral blood cells taken from survivors few hours after exposure to trauma. date: 2002;	Keywords = PTSD;	Keywords = ER,pert
reduction mammoplasty histologically normal breast epithlieum patient 350,ctrl
GT051310_Sample Wt-1.CEL,ctrl
Mc3T3-E1_T0-2;	MOE4302_042809H_RH3_Ctl2;	Gene expression data from control Mc3T3-E1 cells,ctrl
G032A_C07_8_SFRE5_p2.CEL,pert
Neocortex E14.5 mouse Eomes KO,pert
"Mouse, ATF6aKO, colon, DSS, rep2",pert
N1A Normal-frontal,ctrl
2.5-4.5 month old ovarioectomized female mouse,ctrl
Gene expression profiling of normal cortex of patient T144,ctrl
"Tetracycline induced, 24hrs",pert
"B cells, wild type, stimulated",ctrl
"normal section from mouse liver was dissected from Txnip deficient mice at 27 months of age.  RNA was extracted using TRIzol. Targets were produced using standard Affymetrix procedures.;	This sample is also known as 4TC_signal.;	Keywords = Mus musculus, liver tumor, hepatocellular carcinoma",pert
U2OS PRC shRNA1_pLenti_2007,pert
Gene expression data from serum-starved shCDK8 HCT116 cells treated with 10% FBS McCoy's 5A for 30 minutes,pert
"T47D, sh3293",pert
01LKT_CTRL,ctrl
Human lung adenocarcinoma cell line,ctrl
PKD1_2;	replicate 3,ctrl
Set4;	Gene expression data from atRA treated WT cells,pert
Grhl2-shRNA 3;	Independent transduction,pert
Panc3.CEL (unavailable due to loss from servers);	Pancreatic Tumor,pert
Sample 48;	Biological replicate 3 of 3.,pert
Human colon cancer cell line Caco-2,ctrl
Mouse embryonic fibroblasts,ctrl
"Phenytoin frontal cortex 3;	Treatment, type=compound_based_treatment, description=Male Wistar rats receive phenytoin (75 mg/kg x 2) through a gastric tube twice daily for 90 days.",pert
"Neural stem cells (NSC) with self-renewal and multipotent properties serve as an ideal cell source for transplantation to treat spinal cord injury, stroke, and neurodegenerative diseases. To efficiently induce neuronal lineage cells from NSC for neuron replacement therapy, we should clarify the intrinsic genetic programs involved in a time and place-specific regulation of human NSC differentiation. Recently, we established an immortalized human NSC clone HB1.F3 to provide an unlimited NSC source applicable to genetic manipulation for cell-based therapy. To investigate a role of neurogenin 1 (Ngn1), a proneural basic helix-loop-helix (bHLH) transcription factor, in human NSC differentiation, we established a clone derived from F3 stably overexpressing Ngn1. Genome-wide gene expression profiling identified 250 upregulated genes and 338 downregulated genes in Ngn1-overexpressing F3 cells (F3-Ngn1) versus wild-type F3 cells (F3-WT). Notably, leucine-rich repeat-containing G protein-coupled receptor 5 (LGR5), a novel stem cell marker, showed a robust increase in F3-Ngn1.",pert
Shn2_mutant,pert
human prostate cancer cells; clone 3-1;	human prostate cancer cells,pert
whole brain,ctrl
Rat underwent sham surgery for LAD occlusion/reperfusion. sample collected 7d after surgery to control for 7d IR.,ctrl
Gene expression data from Huh7 cells Infected with JFH-1 for 6 hours,pert
Human colon biopsies from UC patient in remission (involved mucosa),pert
gene expression data from 4 weeks old laminin alpah 2 chain deficient mouse hind limb skeletal muscle,pert
3T3-L1 Day 0 (passage 21) 48h after siLSD1 transfection,ctrl
"lung homogenates, WT, PBS control",ctrl
Gene expression data under ER stress from lymphoblastoid cells of twin 1734:1 treated with 500nM thapsigargin.,pert
"P207 HCT-116, DNMT1 knockout, U0126-treated",pert
2827 TG;	Date:2008/02/08,pert
"Amniocytes, trisomy 21, 1549",pert
"CD3+ T cells, bone marrow derived, healthy volunteers",ctrl
M559_WT,ctrl
GC resistant clone C7H2-R19E5 treated for 6 hours with EtOH,ctrl
"A5WTS1805;	;	Gene expression of livers from 10-12 week-old mice, sacrificed 2 hours after liver resection.",ctrl
EB_07_24h_134_Formaldehyde_Nasal_Rat230_2_CIIT05024,pert
Freshly dissected rat spinal cord,ctrl
"Simple annotation: Development, androgen;	Image: http://smd.stanford.edu/MicroArray/gifs/2001-06/17291.gif",pert
PS-/- cerebellum at 20 days,pert
RKO human colorectal carcinoma cells,ctrl
mAdb experiment ID: 91501,pert
"Stage III, T2, N2, M0, G4",pert
"Biological replicate 4 of 4. Technical Replicate 2 of 2.Cyclophosphamide-treated splenocytes, day1",pert
"Mouse Lung AIN Diet 8hr 1mg/kg Dex Injection, biological replicate C;	AN080206_Sample 23 Lung.CEL",pert
Patient1_control,ctrl
e14 OC1_KO3,pert
B cells from control mice (uninfected wild type);	Array 17 - 17.N.B._478.CEL,ctrl
sample name in manuscript: T-PTC1,pert
"Patient  I, lesion, 2 week",pert
"Cultured ovarian cancer cell line C13, Cisplatin treated",pert
EA_Control_CD4,ctrl
3C,pert
Gene expression data from HEK cells expressing WT TRPM7 channel;	WT tet3,ctrl
R7_Pseudomonas_wildtype_422,ctrl
JJB110112_HV2A,ctrl
"Liposarcoma culture from tumor 387, untreated",ctrl
(ca)Raf_2,pert
"flow-cytometry: B220+, CD5–, CD19+, CD25+, CD69+, B7-1+, B7-2+, IgDlo, sIgMlo; clinical-signs: none",ctrl
C10-2;	Whole genome gene expression data from Alkbh1-/- C57BL/6 mouse embryonic stem cells.,pert
"H511_6h_0.4mM_HG-U133A_2_YCHSUP501: Primary epithelial cells from airways of four different healthy individuals were cultivated and grown to full differentiation. Apical sides of the cells were treated with HCLO at different doses (0, 0.4,1, 4mM) for 2 and 6hrs respectively. Total RNA was subjuect to transcriptional analysis.",pert
DF_54,pert
5935260027_F_KO MEF 3;	KO Replicate 3,pert
Human peripheral blood mononuclear cells,ctrl
Gene expression data from atherosclerotic aortas isolated from APOE-deficient mice.;	APOE-2,ctrl
"MCF-7 cells, siERK2 treatment 60h, 0.1%EtOH for 24h",pert
Total RNA from testis of Ku86(+/+);Terc(+/+) mice; experiment 1;	Keywords = telomerase;	Keywords = Ku86;	Keywords = stress;	Keywords = DNA damage,ctrl
H4-II-E-C3 cells,pert
"A YOKE_B094;	The first letter refers to the age of the animal (Y= young, 3month old rat; or A=aged, 24 month old rat). The second word refers to the treatment, as described in sample treatment protocol. The third descriptor, eg, B003, B refers to the region of the hippocampus (CA1 region) animal number 3. In addition, aged animals who underwent the hidden platform (HID), can either be learning impaired (I) or hidden unimpaired (U)",pert
4472-1,pert
"Standard Affymetrix protocol performed at SUNY DNA Microarray Facility (Stony Brook University, NY)",ctrl
unaffected sister of Setleis patient in Samples Setleis_05 and _06.,ctrl
Kdm2b KD E14,pert
"Embryonic stem cells, control shRNA",ctrl
Gene expression data from human skin biopsy sample from atopic dermatitis patient;	15_Bsl,ctrl
Skin biopsy from upper nates no nickel exposure,pert
Gene expression data from LNCaP cell line treated with steroid hormone DHT,ctrl
"U937 cell line infected with scrambled control shRNA, biological rep1;	Sample name: U937_CTRL-1;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_D01_596638.CEL",ctrl
"Biological replicate 5 of 5. Technical Replicate 1 of 2. Control splenocytes, untreated",ctrl
L4/L5 dorsal root ganglia from adult rats (2 months old) 7 days after sham surgery,ctrl
Bone marrow from an OBF-1 deletion mouse,pert
Gene expression data from advanced human heart failure due to idiopathic dilated cardiomyopathy,pert
RNA from whole tissue section of case 868 labeled with Cy5,ctrl
Brain (Dorsal Motor Nucleus of the Vagus)_control subject_#5,ctrl
WILDTYPE cerebellum at 4 weeks,ctrl
M559,ctrl
"This BeadChip targets approximately 25,600 well-annotated RefSeq transcripts, over 19,100 unique genes, and enables the interrogation of eight samples in parallel.",ctrl
RNA,ctrl
P5C,pert
"Total RNA from the tissues of 3 male mice were pooled into a single sample and hybridized to the Affymetrix 430A GeneChip. The colon was defined as the tissue below the caecum and above the rectum. The small intestine was defined as the tissue below the stomach and above the caecum, and was divided into three equal parts corresponding to the duodenum, jejunum, and ileum. The epithelial layer of intestinal tissues was scraped off for RNA processing. Whole liver was extracted. All tissues were rinsed with PBS.",ctrl
con-13,ctrl
"U937 cell line infected with GSK3B Construct 1 shRNA, biological rep2;	Sample name: U937_GSK3B_1-2;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_D08_596716.CEL",pert
Wild Type Mice fed Low fat diet,ctrl
Healthy-8 baseline,ctrl
Gene expression data of Day2 embryoid bodies induced with doxycycline and cultured for another 48h,pert
replicate 2;	C2_2,ctrl
triplicate 2 of S. aureus infected HepG2 nt cells,ctrl
"UM-UC-3 bladder cancer cells, stably transfected with GFP (control), biological replicate B",ctrl
"Knockout 5 months old, female",pert
"immortalized human mammary epithelial cell line treated with 0.5 uM of Doxorubicin for 12 hours;	Keywords = Breast Cancer, Chemotherapeutics, Gene expression, Microarray, Compugen",pert
HCC_7N,ctrl
NALT_sham_24h_rep1,ctrl
E436JJ,pert
WT AA 3,ctrl
"rat hippocampus (combined dorsal and ventral aspects), young control, subject 2",ctrl
"imr-32,",pert
T84,pert
"Sample Type: Cells, Tissue: nasal epithelial cells (level II region), Tissue Harvest Methods: The nose was dissected to isolate the Level II region of both nostrils.  The maxillo turbinate and olfactory epithelium were discarded and the lateral meatus and nasoturbinate were retained for cell isolation.  The dissected nasal sections were rinsed with cold phosphate buffered saline to remove the blood.  After rinsing, a 5 ml buffered mixture of proteases (collagenase, 80 U/ml, Sigma-Aldrich; pronase, 10 mg/ml, Sigma-Aldrich; HEPES, 0.1 M) in Hams F12 medium (Invitrogen, Carlsbad, CA) was added to the nose and incubated at 37°C for 40 minutes to remove the epithelial cell layer.  Following incubation, the mixture was vortexed and the resulting cell suspension was collected in a clean centrifuge tube.  The cell suspension was centrifuged (200 x g, 10 min, 10°C) and the cell pellet was resuspended in 50 ?L PBS and 200 ?L RNAlater (Ambion, Austin, TX).  The epithelial cells acquired consisted primarily of transitional epithelium with some respiratory epithelium., Harvest Time Point: 24, Units of Harvest Time Point: hrs;	nasal epithelium, formaldehyde inhalation exposure, 6 ppm, 6 hrs per day, 24 h time point",pert
Control osteoblastic lineage cells 5-6 weeks post doxycylin withdrawal,ctrl
WT1; Wild type-1;	Gene expression data from wild type yolk sac at E 9.5 day,ctrl
"MAT1A_NT2;	Gene expression data from MAT1A knockout at 15 month, peritumoral tissue.",pert
"Gene expression data from cell population of MDA-MB-231 stably transfected with pcDNA6/V5-His plasmid, cell culture 2",ctrl
rimo7,pert
Wild type  lung at birth (term),ctrl
Gene expression data from human sorted B cells.;	T08;	JLP_T08_U133_2.CEL,ctrl
FVB/NJ (inbred),ctrl
S-001_AM,pert
RNA extracted from mouse brain,pert
IFNb treated,pert
Sample name: 9128_SBT;	AlternateIDRawData: 34208.LMP,ctrl
Tendon;Patellar_Non-lesional,ctrl
Primary hepatocytes isolated from BL6 mouse strain treated with DMSO for 24h,ctrl
U2-OS human osteosarcoma cells were stably transfected with ERa at low levels. This sample represents EtOH treated cells and was used as a control for the time-course experiment,ctrl
replicate 2;	Tumor-WT-rep2,ctrl
"MOLM-14 cell line infected with GSK3A Construct 5 shRNA, biological rep1;	Sample name: MOLM14_GSK3A_5-1;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_C05_596604.CEL",pert
CD71+ bone marrow cells from CD70TG (clone F13) mouse 2,pert
(ca)erbB-2_2,pert
Gene expression data from MDA-MB231 control shRNA cells grown in DMEM for 30 h.,ctrl
sex=female;	ID = C477;	Stage 2A (NED);	Total RNA;	Keywords = cervical cancer;	Keywords = cervix,pert
Animal #3176;	Rapid Progression group;	Baseline Un-Infected sample,ctrl
hypothalamus,ctrl
EB_0_5d_63_Formaldehyde_RatNasal_Rat230_2_CIIT05024,ctrl
No_drug_#4865,ctrl
CHIPEXP_NAME: 230_2_050531tpj_58h;	LIMS_SITE: Nutley_3;	CHIP_TYPE: RAT230_2;	TREATMENT: Isoproterenol;	TREAT_TOX_MECHANISM1: Heart_Cardiotoxic;	TISSUE_OR_CELL_TYPE: Heart;	DOSE_AMOUNT: 0.5;	SAMPLING_TIME: 72;	PROJECT: ISO_TG;	STUDY_NO: 9143,pert
CD8 T cells isolated from spleen; transduced with shRNA targeting: Ppp2r2d; Sample name: 2-sp1;	Adoptive transfer of OT-I derived T cells transduced with shRNA into B16 tumor bearing mice.,pert
Sample isolated from loxP flanked Foxp3 CD4+YFP+Ly5.2+ T cells following treatment with HR-MMPCreGFP and six week adoptive transfer.,pert
Uninfected NT mouse brain at 5 d.p.i.,ctrl
Unaffected MZ twin pair 2 (Unaffected patient of MZ twin pair CCN2),ctrl
8324341086_D,pert
"E17.5 preB cells, Smchd1 wildtype",ctrl
heterozygot FH P265 (human CD3 positive T cells),pert
"ID:c 1-1, Genotype=(C57BL/6J), Treatment= none",pert
Gene expression data from paired samples of carotid atheroma plaque and macroscopically intact tissue;	JLI_82,ctrl
microarray name: 5184013017_F,ctrl
"Normal, biological rep 1",ctrl
9837_CNTL,ctrl
Cells known to possess both estrogen and progesterone receptors.;	Ctrl_24h_3,ctrl
4936551006_C,pert
Rebecca 5 082206.CEL,pert
human peripheral blood derived monocytes,ctrl
"A SIT_B100;	The first letter refers to the age of the animal (Y= young, 3month old rat; or A=aged, 24 month old rat). The second word refers to the treatment, as described in sample treatment protocol. The third descriptor, eg, B003, B refers to the region of the hippocampus (CA1 region) animal number 3. In addition, aged animals who underwent the hidden platform (HID), can either be learning impaired (I) or hidden unimpaired (U)",pert
PKD1_35;	replicate 2,pert
Superior Frontal Gyrus from 5 year-old normal girl,ctrl
M AA T41A,pert
Aquaporin-11+/+_mouse P7 kidney #3-1,ctrl
patient 4 after folic acid,pert
"tumor section from liver was dissected from Txnip deficient mice at 24 months of age.  RNA was extracted using TRIzol. Targets were produced using standard Affymetrix procedures.;	This sample is also known as 3TA_signal.;	Keywords = Mus musculus, liver tumor, hepatocellular carcinoma",pert
PBMCs from Ulcerative Colitis subject;	Subject Disease : Ulcerative Colitis;	Subject Age : 47;	Subject Race : CAUCASIAN;	Subject Gender : MALE,pert
Q1,ctrl
"Skin biopsy, non-lesional",pert
4378.NN,ctrl
E14 +/+ wildtype ES cell line (control for Cdk4 +/- ES cell line),ctrl
lymphocytes (blood),ctrl
Placenta_PE(EO)1 with Cy5,pert
Gene expression of -PancreaticSample36-Tumor,pert
"A HID U_B054;	The first letter refers to the age of the animal (Y= young, 3month old rat; or A=aged, 24 month old rat). The second word refers to the treatment, as described in sample treatment protocol. The third descriptor, eg, B003, B refers to the region of the hippocampus (CA1 region) animal number 3. In addition, aged animals who underwent the hidden platform (HID), can either be learning impaired (I) or hidden unimpaired (U)",pert
CML cell line: KCL-22,pert
"whole tissue section of breast cancer.;	Clinical information: Sample.ID=1260;Tumor.type=D;Size=3.5;Grade=2;Nodes=0/14;ER=Pos;PR=Pos;HER2=Neg;Age=58;DFS=79;Status=non-recur;	Keywords = breast cancer, tamoxifen, recurrence",ctrl
Aortas isolated from captopril-treated APOE-deficient mice,pert
5247.NN,ctrl
SNB19 GBM cell line,ctrl
lung_wt_mock_repA,ctrl
"U937 cell line infected with GSK3A Construct 6 shRNA, biological rep2;	Sample name: U937_GSK3A_6-2;	CREME_p_KimSteg_June10_96HT_HT_HG-U133A_96-HTA_D11_596666.CEL",pert
"KCL-22 leukemia cells were cultured in absence of STI571 (Imatinib).;	For more information about the cell line, please check: www.dsmz.de;	Q246_A_HG_U133_Plus_2_01_1__UCL22_.CEL",ctrl
Sample 21,pert
Mus musculus liver - txnrd1 null,ctrl
"H295R adrenocortical carcinoma cells, 2-OH-BDE85-treated",pert
decitabine treated 48h;	3223_A549_3uM-Dac_2.CHP;	A549 3D;	3223_A549_3uM-Dac_2.CEL,pert
"LNCaP cells, treated with R1881, biological rep 1",pert
MCF-10A_shCHK1-3,pert
Trizol extracted total RNA from myometrium tissue. Trizol extracted total RNA from myometrium tissue.,ctrl
"14 days hindlimb suspended, 1 day reloaded;	RNA was isolated from cryosections using RNeasy kit (Qiagen). 5 microgram total RNA was subjected to microarray analysis",pert
Sciatic nerves from GNMT-WT mice_Replicate 2_Gene Expression Array,pert
146_SIO,pert
CON - R19,ctrl
"Cultured ovarian cancer cell line PA-1, Cisplatin treated",pert
B7_19N_40209,ctrl
Knockout liver DEN-injected 12weeks repl3,pert
"A5_tumor, lung tissue",pert
HCT116 cells,pert
R5_Pseudomonas_wildtype_48,ctrl
63A;pretreatment;female;breast tumor,ctrl
Whole testis RNA from WT mouse #146 at 0h,ctrl
- -,ctrl
4093.PN,pert
"Gene expression data from SKO-transduced MEFs, Vc-, D3.",ctrl
MPM tumor specimen 28,pert
primary normal lung tissue 2266,ctrl
"3-week old C57BL/10 control TA mouse muscle, replicate 1",ctrl
"Simple annotation: tumor, Brain;	Image: http://genome-www5.stanford.edu/MicroArray/gifs/2004-09/55555;	Sample_scan_protocol: Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 30.78; Parameter Scan Time = 19:22:24; Parameter PMT Volts = 560; Parameter Scan Date = 2004-09-10; Parameter Pixel Size = 10; Parameter Laser on time = 6587; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.48; Parameter Scan Power = 100; Parameter Scanning software version = 2.0.2.6; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel;	Sample_scan_protocol: Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 30.78; Parameter Scan Time = 19:22:24; Parameter PMT Volts = 660; Parameter Scan Date = 2004-09-10; Parameter Pixel Size = 10; Parameter Laser on time = 180128; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.55; Parameter Scanning software version = 2.0.2.6; Parameter Scan Power = 100; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel",pert
Animal #3220;	Slow progression group;	Baseline Un-Infected,ctrl
LOX1_Untreated_24hr:213501,pert
RNA from microdissected breast cancer cells from case 1218 labeled with Cy5,pert
Bone Marrow SMM patient,pert
Gudjonsson_015,pert
"Additional details provided in accompanying manuscript, SLE6-TC",pert
"Wild type, snap frozen, tibialis anterior muscle, 10 month age animal",ctrl
Melanoma,pert
C57BL/6 mice were bred with mice heterozygous for Nf1.  Their male pups were euthanized at P10 and  brains quickly dissected and flash-frozen.  Their livers were also removed and frozen for the purpose of genotyping.  Hippocampi from two NF+/- mice were pooled and RNA extracted for expression profiling.;	Lot batch =  ,pert
"embryo at E14, biological rep1",ctrl
Normal11_control,ctrl
