text,label
hippocampal tissue from cbp+/- mice (standard cage),pert
T1alpha (-/-) fetal lung dpc 18.5,pert
"NALT infected with wild type 90-226, biological rep2",pert
TIG3 diploid lung embryonic fibroblasts,pert
liver control mouse,ctrl
EE_IA_1_cauc_lcm,pert
"seminoma specimen, pT1, patient age: 43y",pert
44A;pretreatment;female;breast tumor,ctrl
MLL_PTD02,pert
Six week old male C57BL/6 mouse.,ctrl
iFGFR1 mammary gland not treated,ctrl
human epithelial colorectal adenocarcinoma cells (Caco-2),pert
Calu-3_Scr_control,ctrl
LNCaP/NC siRNA,ctrl
RBP2-/- MEF,pert
"Uninfected treated with 1,25D, replicate 2",pert
mouse embryonic stem (ES) cells,ctrl
S9C Sporadic-hippocampus,ctrl
normal control,pert
Rat Adipose Tissue,ctrl
T92,pert
PolyRF+,pert
"Mdr2-KO heterozygous mouse, 12 month old mouse, liver sample",ctrl
"pancreas, control diet, STZ injected",pert
RNA from microdissected breast cancer cells from case 823 labeled with Cy5,pert
aorta from ApoE-/- mouse with diabetes sacrificed at 9 weeks.,ctrl
schizophrenia,pert
RV82.01_CONTROL_day10,ctrl
"BOEC, normal 12",ctrl
Cervical cancer_1875T,pert
MPM tumor specimen 39,pert
Cervical cancer_1907T,pert
CUTLL1 MigR1 GSIwash2h,pert
"rat hippocampus (combined dorsal and ventral aspects), young control, subject 6",ctrl
"Whole blood - mental retardation or developmental delay, Male",pert
TET-on Human lung carcinoma H1299,pert
"CD3+ T cells, bone marrow, SAA patients post therapy / in hematological remission",pert
8 wk old male C57BL10 gastroc,ctrl
MCF10A-HER2-FKBP-HA cells,pert
M539_KO,pert
Cdh1 knock-out,pert
RNA from whole tissue section of case 547 labeled with Cy5,pert
human skeletal muscle from insulin sensitive individuals before insulin therapy,ctrl
Cervical cancer_CC140,pert
"brain, wild type",ctrl
"Spleen, CD4+CD25hi Tregs, Xbp1 knockout",pert
NK_cell_pool_melanoma_M03+M04,pert
FCHL patient #99-1225,pert
Proliferative Stage Endometrial Biopsy,ctrl
airway epithelial brushing,ctrl
"human post-mortem brain tissue, Down syndrome",pert
CD4_T_cell_pool_healthy_H11+H12,ctrl
Primary hepatocytes isolated from NMRI mouse strain treated with DMSO for 24h,ctrl
"Synovial biopsies (n = 4 to 6), obtained by needle arthroscopy from the swollen knee of a patient with rheumatoid arthritis",ctrl
Un-stimulated CD4+CD25+high regulatory T cells from PBMCs,pert
"testis, wild type",pert
"HEK293T human embryonic kidney cells, Wnt3A, si-control",pert
OV1002 Carbo Day1,pert
Sorted Zfx wt myeloid progenitors overexpressing only GFP selectable marker,ctrl
lung from control mouse,ctrl
mRNA from Gastric tissue,ctrl
PIK3CA.DMSO.1,pert
Germinal center B-cells,pert
"brain, motor cortex, layer 5 thick tufted pyramidal neurons, wild type",ctrl
U937 cell line infected with scrambled control shRNA,ctrl
Gastric tissue tumor region,pert
heart of male mouse subjected 1 week to chronic constant hypoxia,pert
U2OS_siHic5_2_4h,pert
A549 cells EGF stimulated,ctrl
Hodgkin lymphoma cell line,ctrl
"55B;female;breast tumor;Letrozole, 2.5mg/day,oral, 10-14 days",pert
EB_07_5d_139_Formaldehyde_Nasal_Rat230_2_CIIT05024,pert
Chemically-induced skin papillomas in control mice treated with tamoxifen for 1 week,ctrl
SPC WT lung adult,ctrl
liver_Akt1+/-_female_8wk_rep1,pert
Liver wildtype ND,ctrl
"Tumor sample from patient with p53 mutant, replicate 3",pert
peripheral blood CD4 T cells,pert
"wild type Treg, replicate 4",ctrl
human bronchial smooth muscle cell_VitD_100nM_24h,pert
health control_2,ctrl
"human whole blood, PAXgene",ctrl
"Control, replicate 3",ctrl
uterus - Mid secretory endometrium from patient with  endometriosis,pert
A with Cy5,ctrl
"INS-1 cell line, clone #1-1.16",ctrl
Modified MCF10A Cells,pert
"LCL GM19238, Kd SREBF2, 72hrs",pert
CD8_T_cell_pool_melanoma_M01+M02,pert
"heart, 30 months of age, control diet",ctrl
MCF10A 7days,ctrl
"kidney, QH2, 6 months",pert
"endometrial stromal cell - control/vector1, 3 days post infection",ctrl
HCC_5T,pert
RNA from whole tissue section of case 648 labeled with Cy5,ctrl
"MCF7 cells, non specific control",ctrl
TRPM2-AS siRNA,pert
cardiac allograft,ctrl
"Lens epithelium, wild-type mouse",ctrl
Primary hepatocytes isolated from Donor 2 treated with Wy14643 for 24h,pert
health control_3,ctrl
"patient 14, baseline",ctrl
"macrophages, 4 days post UV-SeV inoculation",ctrl
murine total uterus,ctrl
Brain from Meg3 knock-out E18.5 mouse embryo,pert
FCHL patient #99-1191,pert
Normal tail skin from control mouse,ctrl
HCC_14T,pert
"Human breast, post AFI treatment",pert
PBMC from HC,ctrl
"luteinized human cumulus cells, cultured 48h, nonPCOS, Lean, rep5",ctrl
"MCF-10A cells, overexpression TAp63γ",pert
Total RNA from MDA-MB-231 cells infected with a lentivirus shLOXL2,pert
"skin fibroblasts, passage #3",ctrl
Human heart,pert
"Mouse brain, Adult, 4hr post saline ip injection",ctrl
HCC_34N,ctrl
EB_15_6_337_HCHO_nasal_Rat230_2_EB_HCHO_Rat_Nasal,pert
PS-/- cerebellum at 10 days,pert
"left ventricle,Hsp22 WT,basal condition",ctrl
Hdh+/Hdh+ striatum at 3~10 weeks biological rep 2,ctrl
SHEP-SF neuroblastoma,ctrl
"Quadricpes muscle, control mouse",ctrl
"airway epithelium, smal airways, obtained by bronchoscopy and brushing",ctrl
Head RNA of littermate wild@E13.5 No.3,ctrl
Soleus muscle,ctrl
Cochleae from wild type mice at P13,ctrl
Healthy-3 baseline,ctrl
CH 3,ctrl
oocyte,pert
"129P3/J Saline treated, biological replicate 2",ctrl
Heart sample 10,ctrl
MDA-MB-231 cells_siRhoGDIbeta transfected_3 days post-tranfection,pert
CON-1-COLLAGEN,ctrl
Heart sample 12,pert
iFGFR1 mammary gland 16 hr AP20187,pert
B-lymphoid,pert
ESCs_control siRNA,ctrl
Nasal Epithelium,pert
"T3 fetal heart (treated on gd14.5 via oral gavage, collected on gd 17.5)",pert
"liver, ctrl mice",ctrl
"Cryptosporidium parvum-infected HCT-8 cells, time course 1, 48h",pert
Bone marrow CD34+ cells,pert
tMLL09,ctrl
MPM tumor specimen 23,pert
Insm1 control #4_pituitary gland,ctrl
liver_Akt1+/-_female_35wk_rep4,pert
3T3-L1 0.1% DMSO,ctrl
231/ARF-4,pert
"Cultured ovarian cancer cell line OVCA429, untreated",ctrl
"Deltoid, control, cohort 09, subject 09U",ctrl
"mNSC nucleofected with miR-Control, replicate",ctrl
ICL670 50uM 16hrs,pert
rat heart,pert
"HEK293 cell, MIF Knockdown",pert
Wildtype liver DEN-injected 12weeks repl1,ctrl
8 week old H3f3b WT,ctrl
Brain from 54 days Npc1+/- mouse1,ctrl
Trib1 #1 KO macrophages were treated with LPS,pert
HGPS-fib_2,pert
WT_24A_2,ctrl
"primary cortical neurons, FMR1 shRNA",pert
14-week-old Trim24-/- liver_395M,pert
"Gastrocnemius, WT, 2 months old",ctrl
WT mice fed with a HFD for 6 weeks,ctrl
"Deltoid, control, cohort 20, subject 20U",ctrl
WT J1 ESCs on day 0,ctrl
RNA from microdissected breast cancer cells from case 295 labeled with Cy5,pert
Retina of 2 month old RPE65-/- mouse,pert
normal thyroid,ctrl
laser-captured pancreatic islets,pert
Mouse testis,ctrl
wildtype MEFs without cisplatin treatment,ctrl
RNA from whole tissue section of case 651 labeled with Cy5,pert
LNCaP cells treated with vehicle and control shRNA,ctrl
Normal cervix epithelium_03-3505,ctrl
"A2 corrected_C2_transgenic but unaltered, lung tissue",pert
"Sodium arsenite added to food: 10 ppb, 5wk; Injection: None; Diet: LRD-5001; Sodium arsenite added to drinking water: None",pert
MCF10A cells in 3-D culture,ctrl
kidney tissues from lean rats on control diet,ctrl
Frontal cortex brain tissue from HIVE patient,pert
siZMPSTE24-treated SCC-40,pert
VHL null MEFs,pert
Rb heterozygous 129sv matings,ctrl
CCE embryonic stem cells (CCE ES cells).,ctrl
normal liver tissue,ctrl
"Hippocampus, soman, 6h",pert
lesional skin bioposy obtained from patient after 1 day of treatment,pert
"MCF-7 cells, siCtrl treatment 60h, 10 nM E2 for 4h",pert
"primary fibroblasts expressing a shRNA construct targeting KDM4C, construct 1, clone 1",pert
Prdm14(+/+) ESCs,ctrl
HepG2,pert
24A;pretreatment;female;breast tumor,ctrl
Brain,pert
control peptide-treated HPB-ALL 100mM 16h,ctrl
"seminoma specimen, pT2, patient age: 45y",pert
KGN,ctrl
TAMs sorted from imatinib treated tumors,pert
CD11b+Gr1- cell sample_5 (derived from wild type mouse),ctrl
EB_0_24h_54_Formaldehyde_Nasal_Rat230_2_CIIT05024,ctrl
Trnp1 knockdown tissue,pert
Bronchoalveolar lavage cells,pert
"Cultured ovarian cancer cell line DOV13, untreated",ctrl
25 uM cyfluthrin batch 2,pert
Nonirradiated-ATM-WT Replicative1,ctrl
scram_lo_1,ctrl
Liver from a 24 month old Myc heterozygous mouse,pert
OV1002 Control Day0,ctrl
Primary human erythroid progenitor cells expressing HDAC1 G10 shRNA,pert
"seminoma specimen, pT1, patient age: 51y",pert
CD34+ cells from the patient (CML34),pert
Normal heart from C57BL/6 strain,ctrl
HUVEC cell culture,pert
Livers of TAK1 ko mice  sacrificed at 4 weeks,pert
"Neural precursor cells derived from hES cells line VUB03_DM1, biological replicate  1",pert
"24hr non-specific siRNA, 16hr vehicle treatment replicate 3",ctrl
2826 TG,pert
HCC_9T,pert
CHF - LV09,pert
WT mouse liver after 16 hrs fast,ctrl
"49B;female;breast tumor;Letrozole, 2.5mg/day,oral, 10-14 days",pert
Irradiated-ATM-KO Replicative1,pert
rat liver,ctrl
EB_2_24h_212_Formaldehyde_Nasal_Rat230_2_CIIT05024,pert
pooled 4 -1.0 square centimeter rat skin excisions,ctrl
"ADIPOSE TISSUE, RES, After",pert
"Whole embryo, E9.5",pert
mouse intestine pLagl2 knockout 3,pert
R4_saline_wildtype_422,ctrl
Old heart,pert
Normal cervix epithelium_CaCx5,ctrl
Muscle from a 5 month old Myc heterozygous mouse,pert
Panc0504 cell line,pert
control retinal progenitors,ctrl
G93A mouse 1262,pert
"Brain tissue from Fisher 344 male rat, Animal #263, 20mg/kg D-Serine",pert
CON-2-PLASTIC,ctrl
MPM tumor specimen 9,pert
"t21, surgically resected from patient of gastric cancer.",pert
pool of thyroids from 10 months old RET-PTC transgenic mice,pert
parental Ainv15 ESC differentiated as EB for 10 days,ctrl
Cre-negative (control),ctrl
pre-iPSC- siRNA to luciferase- biological replicate3,ctrl
Neurons overexpressing Hes1 and GFP,pert
"Hematopoietic stem and progenitor cells (LineageLow, Sca1+, Kit+; LSK)",pert
human embryonic stem cells cultured with mouse embryonic fibroblasts,ctrl
Gene expression profiling of normal cortex of patient 324,ctrl
HCC_4T,pert
"seminoma specimen, pT1, pN1, patient age: 42y",pert
Lesional skin from imiquimod-treated mouse,pert
Mouse WT mandibular molar,ctrl
Hdh+/Hdh+ striatum at 3~10 weeks biological rep 4,ctrl
HEK293 cells transfected with SIRT6 construct  and unstimulated,pert
R2_saline_wildtype_48,ctrl
6-month mouse dorsal prostate,pert
CD3-stimulated CD8+ T-cells from Wt C57BL/6 mice,ctrl
Primary human erythroid progenitor cells expressing a luciferase control shRNA,ctrl
Control liver sample 3,ctrl
"Patient  G, lesion, 4 week",pert
"cell population of MDA-MB-231 stably transfected with pcDNA6/V5-His plasmid, cell culture 1",pert
EE_IB_2_cauc_lcm,pert
Gene expression profiling of normal cortex of patient 26,ctrl
32 with Cy5,pert
wild-type E18.5 mouse,ctrl
"primary cortical neurons, SHANK3 shRNA",pert
60 day LAD ligated heart from C57BL/6 strain,pert
Mammary Gland,pert
"Cryptosporidium parvum-infected HCT-8 cells, time course 2, 72h",pert
No_drug_#4862,ctrl
"fetal testis sample 17/18, 22 weeks gestation",pert
"Amniocytes, euploid, 1561",ctrl
Rybp#10 (OHT-)_4d,ctrl
heart of 2 week control male mouse,ctrl
RF- polyarthritis,pert
IkL/L thymocytes,pert
"liver, SCD-/-",pert
"TNFa-OMe siRNA-B, replicate 3",pert
"Frontal Cerebrocortex, permethrin (100 mg/kg), 6 hours",pert
"Deltoid, control, cohort 15, subject 15V",ctrl
MDA-MB-231 breast cancer cells,pert
murine lymph node,pert
"Female Nrf2 wild-type mice, liver sample",ctrl
"human embryonic stem (hES) cells line SA01, biological replicate  3",ctrl
RNA,pert
"endometrial stromal cell - control/vector2, 3 days post infection",ctrl
"CA1, parental control SOX7 HESC- clone1",ctrl
G93A mouse 1266,pert
E2A-deficient double positive cells sorted from thymus of 8 week old mouse,pert
Human Neural Stem cell line with Nurr1 overexpression,pert
"DP thymocytes, control",ctrl
6 h-control (EtOH);HT-29;colorectal adenocarcinoma;Etha;24719,ctrl
Soleus muscles from male wildtype C57BL/6,ctrl
CD34+ cells isolated from the bone marrow of a normal control,ctrl
aggressive E-mu-BRD2 mediated lymphoma,pert
RNA from NCCIT human cells treated with a control non-targeting siRNA,ctrl
"AZ521 dnSox2 cells, induced, 8h",pert
Peripheral blood from healthy individuals,ctrl
KO LSK,pert
uninfected hRPE cells,ctrl
"DHL4, R406, 24h",pert
"rat hippocampus (combined dorsal and ventral aspects), aged control, subject 4",ctrl
TG mouse left ventricle treated with tamoxifen,pert
"LY2 cell line, SRC-1 scrambled untreated, biological rep2",ctrl
transfected with YAP-specific siRNA,pert
mouse liver,ctrl
H441 lung cancer cells,ctrl
"LCL GM19238, Kd CEBPG, 72hrs",pert
8 wk old male mdx diaphragm,pert
Psoriasis-5 baseline,pert
Peripheral Blood,ctrl
TG mouse left ventricle,pert
"CD11b, WT",ctrl
breast epithelium adjacent to tumor,pert
"Hippocampus, soman, 24h",pert
human peripheral blood derived monocytes,pert
minor salivary gland,pert
"Lymphoblastoid cell lines derived from family 1727, member 2",ctrl
scram_lo_3,ctrl
"Peripheral blood mononuclear cells, RF+ polyarthritis",pert
"Lymphoblastoid cell lines derived from family 1734, member 1",pert
E9.5 FVB/N erythroid cells-2,ctrl
"medulloblastoma, M2, scrambled",ctrl
Dermal fibroblasts from DBA patient,pert
"Liposarcoma culture from tumor 388, doxorubicin treated",pert
HEK293 cell line #5 with induced HNF1beta mutant A263insGG,pert
HCC_39T,pert
2.5uM sapphyrin PCI-2050 treated A549 human lung cancer cell cultures replicate B,pert
MLL_PTD03,pert
LT-HSCs of LRF knockout mouse,pert
Common Reference 2 round amplification 2 ug,ctrl
MPM tumor specimen 27,pert
left hippocampus,pert
S3C Sporadic-hippocampus,ctrl
Mouse female ES cells PGK12.1 after single RNAi treatment of negative control siRNAs. Kdm6a RNAi experiment-4 in PGK12.1.,ctrl
CD8_T_cell_pool_healthy_H09+H10,ctrl
"ME180 cells, 10μM ATRA, 3 hours",pert
control participant P310 (human CD3 positive T cells),ctrl
Patient 9 appendix,pert
Nanog overexpressing esophagus,pert
B-lymphoid,ctrl
Aortas isolated from non-transgenic C57BL/6J control mice,ctrl
WT kidneys,ctrl
Oral Squamous Cell Epithelium Tissue,pert
PBMC,pert
"Csbm/m mouse, cerebellum, young, saline treatment",ctrl
MV4-11 cells,ctrl
"Lymphoblastoid cell lines derived from family 1712, member 2",pert
CLL cells,ctrl
Psoriasis-8 baseline,pert
VCaP/MYB siRNA,pert
microdissected epithelial cells from IPMC 3,pert
"CA2, SOX17 expressing HESC - clone2",pert
Rat left ventricle,ctrl
c-Kit + MA9 AML Zfx wt,ctrl
Isolated PBMCs from diabetic male patient_Grape extract group_12 months,ctrl
"cell population of MDA-MB-231 stably transfected with pcDNA6/V5-His plasmid, cell culture 2",pert
HCC_15N,ctrl
"Mouse liver, GNMT knockout, non-alcoholic steatohepatitis, 3 months",pert
MCF-10A_shCHK1-4,pert
Severe asthma,pert
Nonspecific siRNA,ctrl
"cultured human airway smooth muscle, 4 hour dex treatment, replicate 1",pert
"ALL, Down syndrome",pert
"Cultured ovarian cancer cell line CH1, Cisplatin treated",pert
Left ventricle,pert
Myeloid cells pooled from 2-3 7 week old wild type mice,ctrl
Whole testis RNA from WT mouse #147 at 0h,ctrl
"DHL4, DMSO",ctrl
Aortas isolated from vitamin E-treated APOE-deficient mice,pert
CD4_T_cell_pool_melanoma_M03+M04,pert
"Sample Type: tissue, Tissue: testis",ctrl
BATF_KO_P14_Naive,pert
HL60 cell line,pert
Insm1 mutant #1_pituitary gland,pert
Trabecular meshwork tissue,pert
"Heart, KO2",pert
"cell population of MDA-MB-231 stably transfected with pcDNA6/V5-His-ZNF217 plasmid, cell culture 2",pert
"jejunum, GATA4 mutant, 2",pert
Pfeiffer NTshRNA,ctrl
"liver, PPAR WT_ctr_54",ctrl
Splenic CD11b+Gr-1 high cell populations,ctrl
Braf 3,pert
2B1 Otic vesicle cell line over-expressing GFP only,ctrl
plantaris muscle,ctrl
Female - caucasian - N-05-M,ctrl
"Biceps, FSHD, cohort 18, subject 18A",pert
Liver endothelial cells,ctrl
Primary epithelial cell culture from esophageal biopsies,pert
UV-inactivated Sendai virus infected mouse tracheal epithelial cells.,ctrl
5091212024_C,ctrl
Whole Brain,ctrl
mouse NB N1-115 cell line,ctrl
"Liver, fasting",pert
Fetal lung CD-1 background,pert
Primary hepatocytes isolated from Donor 1 treated with Wy14643 for 6h,pert
Calu-3 human lung epithelial cells,pert
"Cryptosporidium parvum-infected HCT-8 cells, time course 3, mock (24h post-infection)",ctrl
PC12 line PFR3,ctrl
"NALT infected with wild type 90-226, biological rep3",pert
Mouse Soleus 4 weeks post birth,pert
untrained wt,ctrl
N5A Normal-frontal,ctrl
SUM149 cells transfected with siGENOME Non-Targeting siRNA Pool (control siRNA),ctrl
"Deltoid, FSHD, cohort 12, subject 12B",pert
MDA-MB231 control shRNA cells,ctrl
"YAP-overexpressing cells, biological rep2",pert
Primary hepatocytes isolated from Donor 2 treated with DMSO for 24h,ctrl
"brain, knock out",ctrl
PS_IB_3_asian_lcm,pert
GFP (control) shRNA-transfected ES cells in ES cell culture,ctrl
Hodgkin lymphoma cell line,pert
Bone Marrow MM patient,pert
"LCL GM19238, Kd NFE2L1, 72hrs",pert
"patient 7, right arm treated with pimecrolimus until day 22",pert
"NeuroD1 cKO at ZT6, retina",pert
gonadal WAT of five wild-type mice,ctrl
human normal cell lines airway,ctrl
HNF4loxp/-,ctrl
"Biceps, control, cohort 22, subject 22U",ctrl
mouse embryo forelimbs,ctrl
Large PreB,pert
RNA from microdissected breast cancer cells from case 25 labeled with Cy5,pert
WI-38 cells exposed to 0.1 uM BPDE for 24 h,pert
Colo-205 cell line,pert
Flp-In™ 293 T-Rex,pert
BALB/DBA F1 mouse untreated control,ctrl
HEK293 cell line #2 with uninduced HNF1beta,ctrl
SKM-Tg,pert
"rat hippocampus (combined dorsal and ventral aspects), aged control, subject 1",ctrl
Alveolar type 2 cells_control,ctrl
"liver, wild type",ctrl
ES cells,ctrl
Group3: 6 days differentiated Flk1+ WT ES cells,ctrl
Human synovial biopsies from the knee of a patients with RA prior to (T0) or after (T12) RTX therapy (EULAR Good-responder).,ctrl
Sprague-Dawley Rat retina (male); 30d post injury,pert
"Sample Type: Cells, Cell Line: HeLa, ATCC Number: CCL-2, Number of Cells Seeded: 2.20E+05, Cell Type: cervical carcinoma, Separation Type: Trypsin, Harvest Time Point: 2, Units of Harvest Time Point: hr",pert
36M2 cell line from ovarian serous carcinoma cells,pert
"LNCaP cells, treated with EtOH, biological rep 3",ctrl
10.5 months cardiac muscle,ctrl
F9 RARaKO treated 8hr with atRA,pert
Brain (Inferior Olivary Nucleus)_control subject_#2,ctrl
Human polymorphonuclear (PMN) leukocytes,ctrl
RNA from microdissected breast cancer cells from case 607 labeled with Cy5,ctrl
bronchoalveolar stem cells,ctrl
"Brain tissue from Fisher 344 male rat, Animal #255, 200mg/kg D-Serine",pert
SK-MEL-2 cells,ctrl
Gene expression data spleen marginal zone B in IRF8 conditional KO,pert
"rat hippocampus (combined dorsal and ventral aspects), young PIO, subject 8",pert
"amniocytes, euploid, 1569",ctrl
"SRF silenced, treated with EtOH, biological rep 2",ctrl
BT-20 cells,ctrl
BA osteoblastic lineage cells 5-6 weeks post doxycylin withdrawal,pert
Heart sample2,pert
Untreated WT,ctrl
"FACS-sorted cones, P40 C-DGCR8 KO mice",pert
NPC 5-8F cells with NESG1 overexpression,pert
"B cells, transgenic, stimulated",pert
"BOEC, not_at_risk 8",pert
"Ishikawa cell line, BPA, 1pM, 24hr",pert
GFP_Untreated_6hr,ctrl
112 Day Mouse extraocular muscle,ctrl
scram_hi_9,ctrl
"5-FU-primed bone marrow mononuclear cells, Evi1-transduction",pert
"GI_canc, Duo1",pert
RNA prepared from fibroblast cell lines treated with 10% serum for 90 min,pert
Soleus muscle,pert
platelet from sickle cell patient,pert
"H1299 treated with PTD-DRBD GAPDH siRNA, 24hr",pert
"LCL GM19238, Kd CLOCK, 72hrs",pert
2-WT_RD1b,ctrl
Trib1 #2 Wild-type macrophages were treated with LPS,ctrl
Wild type fetal lung dpc 18.5,ctrl
control MCF-7 cells,ctrl
CD4_Tcells_non_severe_asthma,pert
"seminoma specimen, pT3, patient age: 42y",pert
"NALT infected with 90-226att, 24h, biological rep3",pert
wild type mouse retina at age postnatal day 2,ctrl
8 Month FORKO Ovary_01,pert
"Ishikawa cell line, BPA, 1uM, 48hr",pert
lesional skin bioposy obtained from patient after 7 days of treatment,pert
E18.5 Embryonic Liver,ctrl
"Neural precursor cells derived from hES cells line VUB03_DM1, biological replicate  2",pert
KrasG12D Pten L/+ PDEC,pert
non tumorigenic human breast epithelial MCF10A cell line: SFN_rep1,pert
SP-C-rtTA/(tetO)7CMV-Cre/Stat3flx/flx triple-transgenic mice,pert
Cell culture of Melanoma Cell Line - A375,ctrl
8 wk old male mdx5cv diaphragm,pert
No_drug_#4864,ctrl
"Postnatal day 11 Cerebellum, knockout for L1CAM",pert
CD8+CD28low regulatory T cells,ctrl
OVSAYO ovarian cancer cell line,ctrl
Human hepatoma cell line (HepG2),ctrl
HepG2 cell line from ATCC at 8th generation before PCB77 treatment.,ctrl
"MOLT4 cell line, untreated",ctrl
"BOEC, at_risk 6",pert
41A;pretreatment;female;breast tumor,ctrl
SV589 8 Day KD Serum Starved-> 1hr EGF,pert
human glioblastoma cell line,pert
human CF cell lines airway,ctrl
"MCF-7 human cell line, siLRH-1_#3",pert
primary normal lung tissue 1319,ctrl
F6.06,ctrl
N-BMSCs were transfected with negative control (siNC) construct,ctrl
"Zen-Bio, Inc. (Research Triangle Park, NC) - SL0044",ctrl
Bone marrow HSC,pert
colon biopsy,ctrl
"Infected with H37Rv, replicate 2",ctrl
ventral prostate,ctrl
Normal heart from MRL/MpJ strain,ctrl
"Patient  H, lesion, 2 week",pert
biopsy of non-malignant nasopharyngeal control,ctrl
RNA from microdissected breast cancer cells from case 849 labeled with Cy5,pert
A2CNT2,ctrl
Wildtype H9 hESC derived NSC 3,ctrl
Female - caucasian - E-06-G,pert
CD3-purified cells from normal peripheral blood sample. >95% purity,ctrl
control siRNA,ctrl
gallbladder -saline treated,pert
inflammatory cardiomyopathy,pert
"ID:11-3, Genotype=(C57BKsJ) Lepr db/db, Treatment= none",pert
"ID:14-5, Genotype=(C57BKsJ) Lepr db/db, Treatment= none",ctrl
Neonatal mouse ovaries cultured in4-Vinylcyclohexene Diepoxide (50uM),pert
"Untreated LNCaP cells not stimulated with DHT, biological replicate 2",ctrl
MPM tumor specimen 5,pert
"BOEC, normal 17",ctrl
Primary hepatocytes isolated from DBA mouse strain treated with Wy14643 for 24h,pert
HepG2 human hepatocellular carcinoma cell line,ctrl
INS-1 cell line #5a with induced HNF1b mutant P328L329del,pert
PS_IA_3_cauc_lcm,pert
liver biopsy sample,ctrl
HeLa cells were treated with the siRNAs for 72 hrs,pert
"Mouse liver tumoral tissue, MAT1A knockout, hepatocellular carcinoma, 15 months",pert
NK_cell_pool_melanoma_M11+M12,pert
CD11b+Gr-1+ myeloid cells sorted from the colon tumors of HDC-EGFP transgenic mice induced with AOM/DSS,ctrl
whole skin,ctrl
Percutaneous biopsies of vastus lateralis,ctrl
NPC 5-8F cells with NESG1-negative expression,ctrl
"WT epithelium, uninfected, 0h",ctrl
Jurkat T-cells transfected with siRNA #6 for Sp3 for 48 hours,pert
Aquaporin-11-/-_mouse P7 kidney #3-3,pert
Bladder urothelium,pert
P16_exPKO_pancreas_rep2,pert
NOMO-1 cells infected with GFP lentivirus,ctrl
"Patient  B, lesion, 12 week",pert
WM35 cell line,ctrl
tMLL03,ctrl
NORMAL LUNG TISSUE,pert
SARS patient blood sample,pert
INS-1 cell line #2b with induced HNF1b,pert
thorax from embryo of OTT1 null/wt E18.5 mouse,ctrl
HSC-3 cell line with control vector,ctrl
HCT116 cells,ctrl
"NB4 cell line, wild-type, ATRA, 72hr",ctrl
Whole adrenal RNA from Crem-/- mouse #2 at 0h,pert
"luteinized human cumulus cells, cultured 48h, PCOS, Obese, rep7",pert
E12.5 Whisker pad wild-type,ctrl
human normal pituitary,ctrl
"Patient  F, lesion, 1 week",pert
"MUSCLE, CR, Before",ctrl
normal rat testis,ctrl
U2OS_shCHK1-3,pert
HPRT KO ES cells,pert
Supraoptic nucleus_control,ctrl
ONH preglaucoma,ctrl
"C2C12 myoblasts, treated with 50 mM sodium pyruvate for 72 hr",pert
"triceps, mutant mouse",pert
"Patient  D, lesion, 4 week",pert
RNA from whole tissue section of case 1370 labeled with Cy5,ctrl
MycCap prostate cancer cells,pert
"TNFa siRNA-A, replicate 5",pert
Stroma associated to breast invasive tumor,pert
Whole lung tissue_early IPF_biopsy,pert
rheumatoid arthritis,pert
Calu-3 human lung epithelial cells,ctrl
RV83.10_CHF_day10,pert
"jejunum, GATA4 mutant, 3",pert
Heart tissues,ctrl
MCF7 Argyrin A treated 24h,pert
"SBC-5 cells, siEGR4 (target), 48 hr after siRNA, duplicate sample 2",pert
carcinoma,pert
WT_embryonic brain_rostral,ctrl
"100-200 motor neurons, sacral spinal cord, 21days post sham opration",ctrl
Uninfected TG mouse brain at 5 d.p.i.,pert
12h control (1);HT-29;colon:carcinoma;NONE;42994,ctrl
quadriceps muscle tissue of presymptomatic DMD children,pert
HUVECs transfected with FoxP1 siRNA,pert
Celecoxib_#4858,pert
Placenta_nl2 with Cy5,ctrl
"rat, hepatocellular carcinoma (DEN 50mg), treated with vehicle (week 18)",ctrl
EB_0_6_355_HCHO_nasal_Rat230_2_EB_HCHO_Rat_Nasal,ctrl
14-week-old WT liver_611WT,ctrl
"Brain tissue from Fisher 344 male rat, Animal #246, control (0mg/kg) D-Serine",ctrl
S9A Sporadic-frontal,ctrl
WT Primary Hepatocytes - Pooled -Cy3,ctrl
control participant P332wh (human CD3 positive T cells),ctrl
control tissue,ctrl
"0.5 mg/kg/ml Isoproterenol treatment, 72 hour time point,  biological rep 4",pert
MCF-7 Pit-1 overexpression,pert
amygdala,ctrl
Rat liver,ctrl
RNA from microdissected breast cancer cells from case 420 labeled with Cy5,pert
heart tissue from WT mouse,ctrl
"Patient  N, lesion, 1 week",pert
3 ERRg KO E18.5 male cadiac ventricles,pert
Adult Tg mouse whole brain,pert
"seminoma specimen, pT2, patient age: 46y",pert
35/1-22 - Dox +48h E2_1,pert
MLL_PTD08,pert
EB_0_6_354_HCHO_nasal_Rat230_2_EB_HCHO_Rat_Nasal,ctrl
"heart, wild type",pert
tibialis anterior Muscle homo,pert
WI-38 cells exposed to DMSO vehicle control for 24 h,ctrl
E14.5 Wnt1-Cre;Tgfbr2 Conditional Knockout Mouse Model Tongue,pert
Actinomycin D treated A549 human lung cancer cell cultures replicate B,pert
epithelium from colon of control mouse no.2,ctrl
"Hippocampus, soman, 3h",pert
Hippocampus,ctrl
"Mouse liver, wild type, healthy, 15 months",ctrl
